date,cnt_rooms,flat_area,rent_base,rent_total,flat_type,flat_interior_quality,flat_condition,flat_age,flat_thermal_characteristic,has_elevator,has_balcony,has_garden,has_kitchen,has_guesttoilet,geo_city,geo_city_part
2018-11-17,4,110,1250,1594,apartment,average,mint_condition,<20,59.2,t,t,f,t,t,hamburg,eimsbuettel
2018-11-17,4,108,1380,1490,ground_floor,sophisticated,first_time_use,<5,,f,t,t,t,f,hamburg,wandsbek
2018-11-17,4,71,1200,1450,apartment,average,good,60+,,f,t,f,t,f,hamburg,altona
2018-11-18,1,41,400,550,apartment,normal,good,60+,,f,t,f,t,f,hamburg,wandsbek
2018-11-18,1,20.14,300,375,apartment,average,good,60+,,f,f,f,f,f,hamburg,mitte
2018-11-18,2,57.6,921.6,1096.6,apartment,sophisticated,first_time_use,<5,55.8,t,t,f,t,f,hamburg,mitte
2018-11-18,2,35,570,690,apartment,average,good,60+,,f,f,f,t,t,hamburg,hamburg-nord
2018-11-18,2,56,840,1000,roof_storey,average,good,60+,,f,t,f,t,f,hamburg,eimsbuettel
2018-11-18,2,58.9,844,981,apartment,average,good,<10,58.7,t,t,f,t,f,hamburg,altona
2018-11-18,2,48,420,520,roof_storey,average,first_time_use_after_refurbishment,60+,,f,f,f,t,f,hamburg,wandsbek
2018-11-18,2,62,1040,1190,apartment,average,good,60+,,t,t,f,t,f,hamburg,wandsbek
2018-11-18,2,64,760,925,appartment,sophisticated,good,<10,27.4,t,t,t,t,f,hamburg,bergedorf
2018-11-18,2,60,817,977,apartment,sophisticated,mint_condition,<5,,t,t,t,t,f,hamburg,wandsbek
2018-11-18,2,61.44,798,1008,apartment,sophisticated,renovated,<50,109.0,t,t,f,t,f,hamburg,hamburg-nord
2018-11-18,2,47,540.5,662.5,apartment,average,good,60+,148.0,f,f,f,f,f,hamburg,altona
2018-11-18,3,87.1,1145,1365,apartment,sophisticated,first_time_use,<1,,t,t,f,t,t,hamburg,wandsbek
2018-11-18,3,66,825,1005,penthouse,average,mediocre,<60,98.0,f,t,f,t,f,hamburg,wandsbek
2018-11-18,3,91,1250,1648,apartment,sophisticated,renovated,<20,69.0,t,t,f,t,t,hamburg,altona
2018-11-18,3,71,830,1100,apartment,average,good,60+,,f,t,f,t,t,hamburg,hamburg-nord
2018-11-18,3,70,870,1020,apartment,sophisticated,renovated,<5,101.0,f,t,t,t,t,hamburg,wandsbek
2018-11-18,3,67,795.5,956.5,apartment,average,good,<30,77.0,f,t,f,f,f,hamburg,eimsbuettel
2018-11-18,3,85.5,1290,1535,ground_floor,luxury,first_time_use,<5,70.0,t,t,t,t,t,hamburg,altona
2018-11-18,3,66.3,650,800,appartment,average,mint_condition,<50,125.3,f,f,t,t,f,hamburg,wandsbek
2018-11-18,3,75,1200,1290,apartment,average,good,60+,,f,t,f,t,f,hamburg,hamburg-nord
2018-11-18,3,60.62,606.2,736.2,apartment,average,good,60+,,f,t,t,t,f,hamburg,hamburg-nord
2018-11-18,4,130,1550,1750,apartment,sophisticated,renovated,<40,101.0,f,t,t,t,t,hamburg,wandsbek
2018-11-18,4,102,1600,1900,apartment,sophisticated,good,<50,,t,t,f,t,t,hamburg,eimsbuettel
2018-11-19,1,48,490,650,apartment,average,renovated,<20,68.6,f,t,f,f,f,hamburg,bergedorf
2018-11-19,1,60,650,650,roof_storey,sophisticated,first_time_use_after_refurbishment,<30,,f,t,f,t,f,hamburg,wandsbek
2018-11-19,1,44.1,507.15,617.15,terraced_flat,average,good,<60,,f,f,f,t,f,hamburg,wandsbek
2018-11-19,1,34.98,419,539,appartment,average,good,<30,83.0,f,f,f,t,f,hamburg,hamburg-nord
2018-11-19,1,37.81,492,613,apartment,sophisticated,renovated,<60,198.0,f,f,t,t,f,hamburg,eimsbuettel
2018-11-19,1,37.25,525,659,ground_floor,average,good,<60,171.4,f,t,f,t,f,hamburg,eimsbuettel
2018-11-19,1,22.5,360,480,appartment,average,good,60+,,t,f,f,t,f,hamburg,hamburg-nord
2018-11-19,1,53,750,921,roof_storey,normal,renovated,<30,,f,t,f,t,f,hamburg,wandsbek
2018-11-19,1,24,360,500,apartment,normal,good,60+,165.0,f,f,f,f,f,hamburg,mitte
2018-11-19,2,47,470,590,ground_floor,normal,renovated,60+,,f,t,f,t,f,hamburg,harburg
2018-11-19,2,40,400,510,ground_floor,normal,good,60+,,f,f,f,t,f,hamburg,bergedorf
2018-11-19,2,69,880,1052.5,apartment,average,mint_condition,<5,82.0,t,f,f,t,f,hamburg,harburg
2018-11-19,2,28,650,720,appartment,average,good,60+,,f,f,f,t,f,hamburg,hamburg-nord
2018-11-19,2,52.4,664.8,799.8,appartment,average,first_time_use_after_refurbishment,<60,128.0,f,f,f,t,f,hamburg,eimsbuettel
2018-11-19,2,49,620,775,appartment,average,good,60+,,f,f,f,t,f,hamburg,mitte
2018-11-19,2,50,620,750,apartment,average,good,60+,,f,t,t,t,f,hamburg,altona
2018-11-19,2,60,1100,1540,roof_storey,sophisticated,renovated,60+,,f,f,f,t,f,hamburg,hamburg-nord
2018-11-19,2,60,1100,1540,roof_storey,sophisticated,renovated,60+,,f,f,f,t,f,hamburg,hamburg-nord
2018-11-19,2,75,830,990,apartment,luxury,renovated,60+,,f,t,f,t,f,hamburg,wandsbek
2018-11-19,2,55,616,759,apartment,sophisticated,first_time_use,<5,,t,t,f,t,f,hamburg,wandsbek
2018-11-19,2,51.47,539,685,apartment,average,good,60+,109.2,f,t,f,t,f,hamburg,mitte
2018-11-19,2,67.45,785,905,apartment,average,good,60+,,f,f,f,f,f,hamburg,hamburg-nord
2018-11-19,2,47.46,332.22,450.22,apartment,average,good,60+,,f,f,f,t,f,hamburg,harburg
2018-11-19,2,62,700,700,roof_storey,sophisticated,first_time_use,60+,,f,t,t,t,f,hamburg,wandsbek
2018-11-19,2,60,900,1110,roof_storey,average,renovated,<50,124.7,f,f,f,t,f,hamburg,mitte
2018-11-19,2,55.5,679,864,appartment,average,good,<30,157.0,t,t,f,f,f,hamburg,eimsbuettel
2018-11-19,2,88,1298,1498,apartment,normal,good,<30,84.4,t,t,f,t,t,hamburg,eimsbuettel
2018-11-19,2,60,875,965,ground_floor,average,good,60+,192.0,f,t,f,f,f,hamburg,altona
2018-11-19,2,53.1,690,795,apartment,average,good,60+,116.0,f,f,f,f,f,hamburg,hamburg-nord
2018-11-19,2,65,635,817,appartment,average,renovated,<60,,f,t,t,t,t,hamburg,wandsbek
2018-11-19,2,22.88,270,310,apartment,normal,good,60+,,f,f,f,t,f,hamburg,hamburg-nord
2018-11-19,2,47,500,750,appartment,average,good,60+,,f,t,t,t,f,hamburg,hamburg-nord
2018-11-19,2,62.44,600,745,apartment,sophisticated,mint_condition,60+,,f,t,f,t,f,hamburg,mitte
2018-11-19,2,50,485,650,appartment,average,good,<60,121.5,t,t,f,t,f,hamburg,wandsbek
2018-11-19,2,54,640,820,roof_storey,average,good,60+,74.0,f,t,f,t,f,hamburg,mitte
2018-11-19,2,56,700,750,apartment,average,good,60+,,f,t,f,t,f,hamburg,wandsbek
2018-11-19,2,74.2,1001.7,1213.98,apartment,average,good,<5,47.1,t,t,f,t,f,hamburg,wandsbek
2018-11-19,2,51.33,710,890,apartment,average,good,60+,138.7,f,f,f,t,f,hamburg,mitte
2018-11-19,2,48.3,576,779,ground_floor,average,good,60+,190.3,f,f,f,f,f,hamburg,hamburg-nord
2018-11-19,2,44,430,485,ground_floor,normal,renovated,60+,255.8,f,t,t,t,f,hamburg,bergedorf
2018-11-19,2,62.75,805,962,ground_floor,average,first_time_use,<5,30.0,t,t,f,t,f,hamburg,eimsbuettel
2018-11-19,2,52,460,640,ground_floor,sophisticated,good,<50,204.5,f,t,f,t,f,hamburg,harburg
2018-11-19,3,71,781,965.6,apartment,sophisticated,first_time_use,<5,,t,t,f,t,f,hamburg,wandsbek
2018-11-19,3,62.91,945,1095,ground_floor,average,good,60+,,f,t,f,t,f,hamburg,eimsbuettel
2018-11-19,3,84.8,1484,1718,apartment,sophisticated,first_time_use,<5,70.0,t,t,f,t,t,hamburg,altona
2018-11-19,3,60.57,757,967,apartment,average,good,60+,69.0,f,t,f,f,f,hamburg,mitte
2018-11-19,3,45,440,560,apartment,simple,mediocre,<60,,f,f,f,t,f,hamburg,eimsbuettel
2018-11-19,3,59.9,689,831,apartment,average,good,60+,139.7,f,t,t,f,f,hamburg,wandsbek
2018-11-19,3,104.66,1910.05,2172.05,appartment,average,good,60+,,t,t,f,t,f,hamburg,mitte
2018-11-19,3,117,1600,1705,maisonette,average,good,60+,152.7,t,t,f,t,f,hamburg,hamburg-nord
2018-11-19,3,73,850,1045,ground_floor,average,first_time_use,<5,27.5,f,t,f,t,f,hamburg,bergedorf
2018-11-19,3,78,614.29,867.54,appartment,average,good,<60,170.0,f,t,f,t,f,hamburg,wandsbek
2018-11-19,3,71,561.61,784.61,appartment,average,good,<30,95.0,f,t,f,t,f,hamburg,altona
2018-11-19,3,51.8,421,597,apartment,average,good,<60,173.0,f,f,f,f,f,hamburg,wandsbek
2018-11-19,3,75,431.39,681.39,roof_storey,normal,good,<30,,f,t,f,t,f,hamburg,harburg
2018-11-19,3,89,1014.6,1237.1,apartment,average,mint_condition,<5,61.0,t,t,f,t,t,hamburg,harburg
2018-11-19,3,84.7,1140,1270,roof_storey,normal,mint_condition,60+,180.4,f,t,f,t,f,hamburg,hamburg-nord
2018-11-19,3,100,1075,1325,half_basement,sophisticated,renovated,60+,152.4,f,f,f,t,f,hamburg,altona
2018-11-19,3,72.09,700,880,apartment,average,good,<40,123.7,f,t,f,f,f,hamburg,wandsbek
2018-11-19,3,59.6,655,799,roof_storey,sophisticated,mint_condition,60+,139.92,f,f,f,t,f,hamburg,harburg
2018-11-19,3,67,900,1130,penthouse,average,good,60+,,f,t,f,t,f,hamburg,wandsbek
2018-11-19,3,118,1593,1970,ground_floor,sophisticated,first_time_use_after_refurbishment,60+,,f,t,t,t,t,hamburg,hamburg-nord
2018-11-19,4,125,1193,1443,apartment,normal,good,<40,99.0,f,t,f,t,f,hamburg,harburg
2018-11-19,4,128,1320,1515,ground_floor,normal,renovated,<50,139.5,f,f,t,t,t,hamburg,wandsbek
2018-11-19,4,96.4,1214.64,1497.64,maisonette,average,first_time_use,<5,45.0,t,t,f,t,t,hamburg,bergedorf
2018-11-19,4,82.4,890,1095,apartment,average,good,<60,160.0,f,t,f,t,f,hamburg,eimsbuettel
2018-11-19,4,95.9,959,1309.04,apartment,average,good,<50,,f,f,f,f,f,hamburg,altona
2018-11-20,1,25.03,350,485,apartment,normal,renovated,<60,167.4,f,t,f,t,f,hamburg,mitte
2018-11-20,1,35.52,440.45,550.45,appartment,average,good,<60,,f,f,f,t,f,hamburg,wandsbek
2018-11-20,1,38.75,352.24,458,apartment,normal,good,<50,124.0,f,f,f,t,f,hamburg,mitte
2018-11-20,2,58,534,713,raised_ground_floor,average,good,60+,,f,t,f,t,f,hamburg,wandsbek
2018-11-20,2,40,490,576,apartment,normal,good,60+,125.6,f,f,f,f,f,hamburg,hamburg-nord
2018-11-20,2,34.09,360,450,apartment,normal,good,60+,221.0,f,f,f,t,f,hamburg,mitte
2018-11-20,2,56.12,840,995,apartment,normal,good,60+,156.0,f,t,f,f,f,hamburg,hamburg-nord
2018-11-20,2,53.07,595,785,apartment,average,good,<50,92.98,t,t,f,f,f,hamburg,mitte
2018-11-20,2,48,650,700,raised_ground_floor,average,good,60+,,f,t,f,t,f,hamburg,hamburg-nord
2018-11-20,2,44.63,390,500,ground_floor,average,good,60+,168.5,f,f,f,f,f,hamburg,hamburg-nord
2018-11-20,2,56,840,999,appartment,average,first_time_use,<30,128.0,f,f,f,f,f,hamburg,eimsbuettel
2018-11-20,2,46,483,678.1,apartment,average,good,<60,85.0,t,t,f,t,f,hamburg,hamburg-nord
2018-11-20,2,48.03,507,627,roof_storey,average,good,<60,133.0,f,f,f,f,f,hamburg,eimsbuettel
2018-11-20,2,79.46,839.1,1056.1,apartment,average,good,<20,66.3,t,t,f,t,f,hamburg,hamburg-nord
2018-11-20,2,52,590,765,appartment,sophisticated,good,<30,113.0,t,t,f,t,f,hamburg,harburg
2018-11-20,2,32.54,360,550,roof_storey,average,good,<30,205.0,f,f,f,t,f,hamburg,altona
2018-11-20,2,57.38,574,700,appartment,average,good,60+,157.9,f,f,f,t,f,hamburg,mitte
2018-11-20,2,63.94,700,875,apartment,average,first_time_use_after_refurbishment,60+,178.0,f,t,f,f,f,hamburg,hamburg-nord
2018-11-20,2,56.02,616.2,776.2,roof_storey,normal,renovated,<60,125.0,f,t,f,f,f,hamburg,mitte
2018-11-20,2,44,266.36,401.89,appartment,average,good,60+,224.0,f,t,f,f,f,hamburg,harburg
2018-11-20,2,38,400,500,roof_storey,average,good,60+,,f,f,f,t,f,hamburg,hamburg-nord
2018-11-20,2,44,316.8,413.8,appartment,average,good,60+,139.0,f,f,f,f,f,hamburg,mitte
2018-11-20,2,55.12,633.88,883.88,roof_storey,average,first_time_use,60+,69.0,t,t,f,t,f,hamburg,bergedorf
2018-11-20,2,75,790,990,apartment,average,good,<50,243.7,f,f,f,f,f,hamburg,wandsbek
2018-11-20,2,39,390,450,apartment,average,good,60+,,f,f,f,t,f,hamburg,harburg
2018-11-20,2,62.8,964,1129,apartment,average,mint_condition,<5,51.0,f,f,f,t,f,hamburg,hamburg-nord
2018-11-20,3,74.2,853.3,1191.3,apartment,average,first_time_use,60+,63.0,t,t,f,t,f,hamburg,bergedorf
2018-11-20,3,71.08,710.8,896.8,apartment,average,good,<60,55.0,f,t,f,f,f,hamburg,mitte
2018-11-20,3,66.13,476.14,641.14,appartment,average,good,<60,,f,f,f,f,f,hamburg,mitte
2018-11-20,3,79.43,369.06,566.06,appartment,average,good,<50,,f,f,f,f,f,hamburg,mitte
2018-11-20,3,65,840,990,ground_floor,sophisticated,first_time_use_after_refurbishment,60+,120.0,f,t,t,t,f,hamburg,harburg
2018-11-20,3,76.86,810,1055,apartment,normal,good,<60,,t,t,f,t,f,hamburg,hamburg-nord
2018-11-20,3,76,749,989,apartment,sophisticated,renovated,<50,148.0,t,t,f,f,f,hamburg,hamburg-nord
2018-11-20,3,60,779,899,appartment,normal,good,60+,156.0,f,t,f,t,f,hamburg,hamburg-nord
2018-11-20,3,81.33,1250,1462,ground_floor,sophisticated,first_time_use,<5,37.5,t,t,f,t,t,hamburg,altona
2018-11-20,3,74.59,1260,1490,apartment,sophisticated,good,<5,33.4,t,t,f,t,f,hamburg,mitte
2018-11-20,3,65.25,915,1039,raised_ground_floor,average,good,60+,121.21,f,t,f,f,f,hamburg,eimsbuettel
2018-11-20,3,72.87,1057,1257,apartment,average,good,60+,136.4,f,t,f,t,f,hamburg,hamburg-nord
2018-11-20,3,65.78,755,920,apartment,normal,renovated,<60,181.0,f,t,f,t,f,hamburg,harburg
2018-11-20,3,93.94,911,1130,roof_storey,average,good,<20,,f,t,f,t,t,hamburg,eimsbuettel
2018-11-20,3,73,785,995,apartment,normal,good,<50,179.0,f,t,f,t,f,hamburg,wandsbek
2018-11-20,3,98.68,1350,1635,apartment,average,mint_condition,<10,62.9,t,t,f,t,f,hamburg,mitte
2018-11-20,3,70,585,785,apartment,average,good,<60,127.1,f,t,f,f,f,hamburg,wandsbek
2018-11-20,3,58.74,746.06,866.06,ground_floor,normal,mediocre,60+,171.0,f,f,f,f,f,hamburg,altona
2018-11-20,3,70.19,762,942,apartment,average,renovated,<50,151.3,f,t,f,t,f,hamburg,wandsbek
2018-11-20,3,86,487.72,968.8,appartment,average,good,<50,142.0,f,t,f,f,f,hamburg,wandsbek
2018-11-20,4,75,1125,1275,ground_floor,sophisticated,first_time_use_after_refurbishment,60+,,f,t,f,t,t,hamburg,eimsbuettel
2018-11-20,4,95,1200,1470,apartment,sophisticated,mint_condition,<10,,t,t,f,t,t,hamburg,bergedorf
2018-11-20,4,95.2,1330,1700,apartment,normal,mint_condition,<10,30.8,t,t,f,t,t,hamburg,eimsbuettel
2018-11-20,4,90.26,1037.99,1448.99,roof_storey,average,first_time_use,60+,63.0,t,t,f,t,f,hamburg,bergedorf
2018-11-20,4,116,1950,2245,apartment,average,first_time_use,<10,49.0,t,t,f,f,t,hamburg,hamburg-nord
2018-11-20,4,85,1500,1730,roof_storey,sophisticated,renovated,60+,154.9,f,f,f,t,f,hamburg,altona
2018-11-20,4,102.73,1186.98,1470.98,apartment,average,good,<10,55.88,t,t,f,t,f,hamburg,bergedorf
2018-11-21,1,31.87,410,510,ground_floor,normal,good,60+,,f,t,f,t,f,hamburg,eimsbuettel
2018-11-21,1,47,660,780,apartment,average,good,60+,144.6,f,t,f,t,t,hamburg,wandsbek
2018-11-21,2,68.8,993,1200,penthouse,average,good,<5,48.5,t,f,f,f,f,hamburg,altona
2018-11-21,2,31.34,449,549,apartment,average,good,60+,289.4,f,f,f,f,f,hamburg,altona
2018-11-21,2,52,361.57,489.93,appartment,average,good,60+,224.0,f,t,f,f,f,hamburg,harburg
2018-11-21,2,58,826,950,apartment,normal,renovated,60+,124.4,f,t,t,f,f,hamburg,eimsbuettel
2018-11-21,2,61.78,780,940,apartment,sophisticated,renovated,<30,,f,t,f,t,f,hamburg,eimsbuettel
2018-11-21,2,51,830,970,apartment,luxury,first_time_use,<5,36.2,t,t,f,t,f,hamburg,eimsbuettel
2018-11-21,2,57,675,825,raised_ground_floor,sophisticated,first_time_use,<5,57.5,t,t,f,t,f,hamburg,bergedorf
2018-11-21,2,62.6,1065,1219,apartment,sophisticated,first_time_use,<5,70.0,t,t,f,f,t,hamburg,altona
2018-11-21,2,45,598,718,apartment,average,good,60+,,f,f,f,f,f,hamburg,altona
2018-11-21,2,58.5,997,1159,ground_floor,sophisticated,first_time_use,<5,70.0,t,t,f,f,f,hamburg,altona
2018-11-21,2,74,1285,1500,maisonette,sophisticated,renovated,60+,101.0,f,t,f,t,f,hamburg,hamburg-nord
2018-11-21,2,53,548,678,appartment,average,good,60+,128.0,f,f,f,f,f,hamburg,hamburg-nord
2018-11-21,2,53,648,778,appartment,average,good,60+,180.0,f,f,f,f,f,hamburg,eimsbuettel
2018-11-21,2,44,578,688,appartment,average,good,60+,130.0,f,f,f,f,f,hamburg,eimsbuettel
2018-11-21,2,64,588,728,appartment,average,good,60+,128.0,f,f,f,f,f,hamburg,hamburg-nord
2018-11-21,2,52,639,769,appartment,average,good,60+,180.0,f,f,f,f,f,hamburg,eimsbuettel
2018-11-21,3,67.5,844,1011,penthouse,average,first_time_use,<5,40.1,f,t,f,t,f,hamburg,harburg
2018-11-21,3,56.04,403.48,519.48,appartment,average,good,60+,111.0,f,f,f,f,f,hamburg,mitte
2018-11-21,3,75,618,788,appartment,average,good,60+,128.0,f,f,f,f,f,hamburg,hamburg-nord
2018-11-21,3,83,1160.91,1385.87,ground_floor,average,good,60+,,t,t,f,t,f,hamburg,wandsbek
2018-11-21,3,84.8,1228,1424,apartment,average,good,<10,57.4,t,t,f,t,t,hamburg,altona
2018-11-21,3,82,920,1150,roof_storey,normal,good,<50,,f,t,f,t,f,hamburg,eimsbuettel
2018-11-21,3,66,819,894,apartment,average,good,60+,122.0,f,f,f,f,f,hamburg,hamburg-nord
2018-11-21,3,72,895,1090,apartment,average,good,60+,,f,t,f,t,f,hamburg,eimsbuettel
2018-11-21,3,71,958.5,1108.5,roof_storey,normal,renovated,60+,112.5,f,f,t,t,f,hamburg,hamburg-nord
2018-11-21,3,84.89,1225,1498,ground_floor,average,good,<5,47.4,t,t,f,f,f,hamburg,altona
2018-11-21,3,70.23,843,1010,ground_floor,average,first_time_use,<5,,f,t,f,t,f,hamburg,harburg
2018-11-21,3,85.7,1372,1608,apartment,sophisticated,first_time_use,<5,70.0,t,t,f,f,t,hamburg,altona
2018-11-21,3,64.6,855,975,apartment,average,good,60+,130.8,f,f,f,f,f,hamburg,altona
2018-11-21,3,70.64,706,928,appartment,average,good,60+,199.7,f,f,f,f,f,hamburg,harburg
2018-11-21,3,65.44,755,940,apartment,normal,good,<60,135.0,f,t,f,t,f,hamburg,eimsbuettel
2018-11-21,3,90.51,955.79,1215.79,apartment,average,good,<20,70.0,t,t,f,t,f,hamburg,hamburg-nord
2018-11-21,4,80,1500,1850,appartment,average,good,60+,,f,t,f,t,f,hamburg,eimsbuettel
2018-11-21,4,81,512.75,815,appartment,average,good,<60,161.0,f,t,f,f,f,hamburg,harburg
2018-11-21,4,61,540,700,apartment,average,good,60+,103.0,f,f,t,t,f,hamburg,mitte
2018-11-21,4,110,1760,2062,apartment,sophisticated,first_time_use,<5,70.0,t,t,f,t,t,hamburg,altona
2018-11-21,4,128,1795,2245,ground_floor,sophisticated,good,60+,,t,t,t,t,t,hamburg,hamburg-nord
2018-11-21,4,115,1095,1325,appartment,average,good,60+,197.0,f,f,f,f,f,hamburg,altona
2018-11-21,4,77,785,980,appartment,average,good,60+,131.0,f,f,f,f,f,hamburg,eimsbuettel
2018-11-21,4,160,2400,2840,apartment,sophisticated,good,<40,150.2,t,f,f,t,t,hamburg,hamburg-nord
2018-11-21,4,89,1295,1455,apartment,average,good,<60,65.4,f,t,f,t,f,hamburg,wandsbek
2018-11-21,4,106.8,1720,2015,roof_storey,sophisticated,first_time_use,<5,70.0,t,t,f,t,t,hamburg,altona
2018-11-22,1,38.5,650,750,apartment,average,good,60+,98.7,f,t,f,t,f,hamburg,hamburg-nord
2018-11-22,1,44.12,670,779,apartment,average,good,<60,109.0,f,t,f,t,f,hamburg,eimsbuettel
2018-11-22,1,30,383.35,553.35,raised_ground_floor,normal,good,60+,,f,t,f,f,f,hamburg,wandsbek
2018-11-22,1,26.5,389,479,appartment,average,good,60+,111.0,f,f,f,t,f,hamburg,hamburg-nord
2018-11-22,1,32.85,374.83,482.83,apartment,average,good,60+,283.0,f,f,f,t,f,hamburg,eimsbuettel
2018-11-22,1,45,490,645,apartment,sophisticated,renovated,<50,174.0,f,t,f,t,f,hamburg,wandsbek
2018-11-22,1,44,546,696,raised_ground_floor,normal,good,<50,,f,t,t,t,f,hamburg,eimsbuettel
2018-11-22,2,59,580,720,appartment,normal,good,60+,80.5,f,f,t,t,f,hamburg,mitte
2018-11-22,2,36,515,715,apartment,normal,good,60+,,t,t,f,t,f,hamburg,mitte
2018-11-22,2,53,992.69,1189.69,apartment,average,mint_condition,<5,,t,t,f,f,f,hamburg,mitte
2018-11-22,2,39,546,695.1,apartment,average,good,<60,124.0,f,t,f,f,f,hamburg,altona
2018-11-22,2,64,640,770,apartment,normal,good,<60,,f,f,t,t,f,hamburg,eimsbuettel
2018-11-22,2,42,530,580,apartment,average,good,60+,,f,t,f,t,f,hamburg,eimsbuettel
2018-11-22,2,68,995,1175,ground_floor,average,good,<5,,t,t,t,t,f,hamburg,wandsbek
2018-11-22,2,56,343.67,563.4,appartment,average,good,<5,,f,t,f,t,f,hamburg,harburg
2018-11-22,2,43,403.34,563.34,roof_storey,average,renovated,<30,137.0,f,t,f,f,f,hamburg,bergedorf
2018-11-22,2,42.42,600,710,roof_storey,average,good,60+,145.7,f,f,f,t,f,hamburg,mitte
2018-11-22,2,64,745,960,ground_floor,sophisticated,good,<20,148.0,t,t,t,t,f,hamburg,wandsbek
2018-11-22,2,55.13,925,1070,apartment,sophisticated,good,<10,42.0,f,t,f,t,f,hamburg,hamburg-nord
2018-11-22,2,56.4,720,900,ground_floor,sophisticated,mint_condition,<5,16.0,t,t,t,t,f,hamburg,wandsbek
2018-11-22,2,57.35,688.2,863.2,apartment,sophisticated,mint_condition,<20,,t,t,f,t,f,hamburg,wandsbek
2018-11-22,2,53,700,810,apartment,sophisticated,good,60+,,t,t,f,t,f,hamburg,wandsbek
2018-11-22,2,52.06,800,920,apartment,average,good,60+,53.7,f,f,f,t,f,hamburg,hamburg-nord
2018-11-22,3,70.4,731.12,889.12,apartment,average,good,<60,81.0,f,t,f,f,f,hamburg,mitte
2018-11-22,3,74,409.54,648.32,appartment,average,good,<50,,f,t,f,f,f,hamburg,wandsbek
2018-11-22,3,68.88,860,960,apartment,normal,good,<60,110.3,f,t,f,t,f,hamburg,eimsbuettel
2018-11-22,3,67,540,726,appartment,average,good,<60,97.0,f,t,f,f,f,hamburg,wandsbek
2018-11-22,3,66,935,987,roof_storey,average,good,60+,149.9,f,f,f,t,f,hamburg,altona
2018-11-22,3,66.5,931,1058,apartment,sophisticated,mint_condition,60+,135.0,f,f,t,t,f,hamburg,hamburg-nord
2018-11-22,3,64.92,655,774,appartment,average,renovated,<60,,f,t,f,f,f,hamburg,altona
2018-11-22,3,85,594,822,apartment,normal,good,<50,158.0,t,t,f,f,f,hamburg,wandsbek
2018-11-22,3,55.7,900,1010,apartment,sophisticated,renovated,60+,,f,t,f,t,f,hamburg,eimsbuettel
2018-11-22,3,131.7,1620,2020,terraced_flat,sophisticated,first_time_use_after_refurbishment,60+,,f,t,f,t,t,hamburg,wandsbek
2018-11-22,3,90,890,1090,apartment,average,good,60+,128.0,f,t,f,t,t,hamburg,eimsbuettel
2018-11-22,3,75.07,788.5,958.5,roof_storey,normal,good,60+,135.0,f,t,f,t,f,hamburg,hamburg-nord
2018-11-22,3,56,900,1110,ground_floor,sophisticated,first_time_use_after_refurbishment,60+,101.5,f,t,t,t,f,hamburg,hamburg-nord
2018-11-22,3,78,1010,1260,roof_storey,sophisticated,first_time_use_after_refurbishment,60+,,f,t,t,t,t,hamburg,hamburg-nord
2018-11-22,3,71.43,545,715,apartment,average,good,<30,54.0,f,f,f,t,f,hamburg,bergedorf
2018-11-22,3,69.41,730,834,ground_floor,average,good,<30,,f,t,t,t,f,hamburg,wandsbek
2018-11-22,3,86.9,913,1091,roof_storey,average,good,<30,,f,t,f,t,t,hamburg,wandsbek
2018-11-22,3,78.22,826,1046,appartment,sophisticated,good,<30,74.0,f,t,f,t,t,hamburg,bergedorf
2018-11-22,3,90.58,957,1247,appartment,average,good,<30,101.0,t,t,f,f,f,hamburg,eimsbuettel
2018-11-22,3,81,903.55,1079.65,apartment,average,good,<30,90.0,f,t,f,t,f,hamburg,altona
2018-11-22,3,73,443.84,727.6,appartment,average,good,<5,,f,t,f,t,f,hamburg,harburg
2018-11-22,3,77,1250,1500,appartment,average,renovated,<60,,t,t,f,t,f,hamburg,hamburg-nord
2018-11-22,3,79,830,1040,apartment,normal,renovated,<50,179.0,f,f,f,t,f,hamburg,wandsbek
2018-11-22,4,97,654.03,991.32,appartment,average,good,<30,100.0,f,t,f,f,f,hamburg,altona
2018-11-22,4,112.38,1552,1919,appartment,average,mint_condition,<5,,t,t,f,t,f,hamburg,hamburg-nord
2018-11-22,4,94,964,1200,apartment,normal,good,<40,135.0,f,t,f,f,f,hamburg,wandsbek
2018-11-22,4,200,2200,2450,maisonette,luxury,mint_condition,<30,86.1,t,t,f,t,t,hamburg,wandsbek
2018-11-23,1,33,335,550,apartment,sophisticated,first_time_use_after_refurbishment,60+,89.0,f,t,f,t,f,hamburg,hamburg-nord
